factor,factor_bin,metric,method,prefix,n,mean,std,iqr,q05,q95,std_p90,unpredictable
noise,0.38121485453303716,f1_region_2,TwoStep (recall),twostep_recall,211,0.42621000925724994,0.3091688456694535,0.4499379823154933,0.0,1.0,0.33541338825174577,False
noise,0.19109257923523043,precision_region_2,λ=8,divtree_lambda8_region2,192,0.5509975877476627,0.30915840191383026,0.5610583217396153,0.10610096670247048,1.0,0.3100843316189223,False
data_size,53002.61908810494,precision_region_2,λ=2,divtree_lambda2_region2,191,0.5336826731349253,0.3091120885383457,0.5935801907737694,0.09715801040800756,1.0,0.31860070487473857,False
data_size,13482.627330113071,precision_region_2,λ=4,divtree_lambda4_region2,203,0.4463587864799049,0.30893738440633034,0.450676073315494,0.0565662540464386,1.0,0.31479061946893055,False
rareness,0.19368473365716582,fnr_region_2,TwoStep (tuned),twostep_tuned,248,0.7431655600849867,0.308895448891285,0.36110372789009804,0.0,1.0,0.3328522872156383,False
rareness,0.19368473365716582,recall_region_2,TwoStep (tuned),twostep_tuned,248,0.25683443991501326,0.308895448891285,0.3611037278900981,0.0,1.0,0.33285228721563836,False
data_size,308094.3880361152,f1_region_2,TwoStep (tuned),twostep_tuned,210,0.47620458036666513,0.30883472947695645,0.44738977529614765,0.0,1.0,0.34179640817242274,False
rareness,0.36511043497450824,fnr_region_2,λ=2,divtree_lambda2_region2,197,0.21013154317647637,0.30882613351313215,0.25417818925093183,0.0,0.9161049122854821,0.3798287770404419,False
rareness,0.36511043497450824,recall_region_2,λ=2,divtree_lambda2_region2,197,0.7898684568235236,0.30882613351313215,0.25417818925093183,0.08389508771451797,1.0,0.3798287770404419,False
data_size,140914.75612831092,precision_region_2,λ=4,divtree_lambda4_region2,198,0.5353793386552704,0.30880082514431845,0.55317593186535,0.10055648810392644,1.0,0.31479061946893055,False
rareness,0.2426635054621208,precision_region_2,λ=2,divtree_lambda2_region2,181,0.5052943063568943,0.3087388356116251,0.5952636148227446,0.22626492325184763,1.0,0.40591300028870575,False
data_size,24242.087597150792,f1_region_2,TwoStep (recall),twostep_recall,233,0.37565696495416534,0.30863234271084483,0.5314136351729081,0.0,1.0,0.3333058759733296,False
rareness,0.07123780414477837,f1_region_2,TwoStep (tuned),twostep_tuned,198,0.18118856230814537,0.3086279254298769,0.15669151930844044,0.0,1.0,0.33485917844274565,False
noise,0.06781953893881253,precision_region_2,λ=8,divtree_lambda8_region2,184,0.5257558086536487,0.30850576693338083,0.5944724111595195,0.13079622276115094,1.0,0.3100843316189223,False
noise,0.03399607980711228,precision_region_2,λ=8,divtree_lambda8_region2,189,0.5439965323600784,0.30845327866012595,0.5854104136316429,0.11296305780951614,1.0,0.3100843316189223,False
rareness,0.07123780414477837,f1_region_2,TwoStep (recall),twostep_recall,198,0.17998688226053897,0.3083354223598889,0.15669151930844044,0.0,1.0,0.3347925455448858,False
data_size,53002.61908810494,precision_region_2,λ=4,divtree_lambda4_region2,205,0.5160136307477817,0.3081759081413043,0.5533256975459697,0.10817353770384,1.0,0.31479061946893055,False
rareness,0.19368473365716582,fnr_region_2,TwoStep (recall),twostep_recall,248,0.7449399853327653,0.3081687025132923,0.3603854890084821,0.0,1.0,0.3486937994511189,False
rareness,0.19368473365716582,recall_region_2,TwoStep (recall),twostep_recall,248,0.2550600146672347,0.3081687025132923,0.36038548900848216,0.0,1.0,0.3486937994511189,False
intensity,0.18868429297579686,precision_region_2,λ=4,divtree_lambda4_region2,205,0.47402496115284254,0.3081080863038598,0.3895618966797497,0.0861141071102358,1.0,0.3176570223321836,False
noise,0.09578948302920401,f1_region_2,TwoStep (recall),twostep_recall,216,0.44603482720844,0.3079110734264329,0.4010050720593005,0.0,1.0,0.33541338825174577,False
data_size,208362.77391753628,f1_region_2,TwoStep (recall),twostep_recall,212,0.400954098976142,0.30789267998980846,0.496434148340455,0.0,1.0,0.3333058759733296,False
noise,0.06781953893881253,precision_region_2,λ=2,divtree_lambda2_region2,164,0.5550077681976945,0.30760393149966453,0.6127925724816561,0.14524308194918406,1.0,0.31075443045813095,False
noise,0.13529471303661472,precision_region_2,λ=2,divtree_lambda2_region2,200,0.5526427833679652,0.30759799849987934,0.6414924901649917,0.11277972027972029,1.0,0.31075443045813095,False
intensity,0.3354720276494002,f1_region_2,TwoStep (recall),twostep_recall,204,0.45218508167408034,0.3075299608033429,0.4400472547259421,0.0,1.0,0.33572519776697707,False
data_size,140914.75612831092,precision_region_2,λ=8,divtree_lambda8_region2,204,0.5237393216481557,0.3073583251593683,0.5061362495550881,0.08434588181335394,1.0,0.3133870241268255,False
intensity,0.2375220728879286,f1_region_2,TwoStep (recall),twostep_recall,226,0.3924768504890874,0.3073311306952901,0.537425416171283,0.0,1.0,0.33572519776697707,False
data_size,95299.98147634632,precision_region_2,λ=2,divtree_lambda2_region2,162,0.5162276310518481,0.30726665994084196,0.47427988698629897,0.10180155078943391,1.0,0.31860070487473857,False
data_size,171351.654420983,f1_region_2,TwoStep (tuned),twostep_tuned,203,0.4508409871793751,0.3072641047695301,0.48230341998737825,0.0,1.0,0.34179640817242274,False
